NID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109
N843,0.8805118038198998,0.7566889018307847,0.14539084043826733,0.6947094657889465,0.37042465198101127,0.5946195125379745,0.648785022640368,0.5454813739033852,0.10462054323943448,0.23284419289666403,0.3209555691682908,0.6550089655283955,0.48058087843310204,0.6551629498862894,0.5686156694646343,0.4134491112017713,0.731630333870271,0.3953293989816302,0.08600595540519862,0.3345419555262197,0.7367892418296833,0.6342045642450103,0.4190594857936958,0.41704954189481214,0.3503812544622633,0.057429931835940806,0.2762072039949999,0.9444436202161341,0.13993904303151794,0.8794908714030498,0.21984581528158742,0.7313507761755318,0.3840065835211135,0.7569008639256936,0.7956547232079174,0.5113803037656908,0.9418044725998698,0.8342551075015763,0.8578870357491724,0.7585931680478097,0.7461932798910311,0.2259055809045094,0.17897466102203907,0.34793283655153573,0.44872635767205793,0.6529973575652548,0.9660387302965319,0.8258253834883362,0.89592584937418,0.20557729135725822,0.222067098302432,0.21991849129335606,0.12488965602460667,0.499864928315219,0.8057733638179343,0.942315656806386,0.8661535889641527,0.37982547374849673,0.3835267644681153,0.24383835205117066,0.5101834262568445,0.19453564314244431,0.41322971287809196,0.9675388512205245,0.8176816913273797,0.5114835721615236,0.06922129870326899,0.37769512351405865,0.6540413641741907,0.5064682766369515,0.9161900899234752,0.10764824146190222,0.1602419320915942,0.6893086451163981,0.05400640229709097,0.9134615340553864,0.5330045499504195,0.8351716375946125,0.7682243547933467,0.6197501837141317,0.6349235368907102,0.3421588829260145,0.09520019966294058,0.1735392377449898,0.5816360246153636,0.580517050517301,0.8397492294043332,0.8264058289241802,0.4435521169034473,0.27565137066994794,0.4474846980356233,0.17264583990072424,0.36285434639466985,0.8196734227958586,0.5291721964986209,0.8273825911373933,0.9338610193826753,0.7282316279788574,0.19340463747357717,0.24877476287292666,0.5674706174595485,0.7234377317890903,0.6550072182499207,0.932753386656259,0.8311150944755354,0.4510724163010309,0.3088728826096485,0.22323532483915187,0.07743549926453852,0.5232612903782865
N847,0.8926054070507234,0.9116432802311465,0.0629586762679537,0.7346967089279133,0.22387499131946242,0.7691875504260679,0.5652542715688469,0.37518534148512117,0.47513640708712046,0.36008538952410163,0.3748981191947678,0.8536819041255512,0.4002713748413953,0.6921619784770883,0.9713849802174082,0.9728948838819633,0.353886089675143,0.6456025976222008,0.24494281057923217,0.4216377520642709,0.5623963342004572,0.8100763958937023,0.6550929037803144,0.6375823814705655,0.01623761670998647,0.6467275426839478,0.2878950431049816,0.8818818055297015,0.42533830083266366,0.8870565151059964,0.23459326550255355,0.28233328478745534,0.5463778912817361,0.8127180171104555,0.6480533041085437,0.47147498443519,0.9242053826433221,0.8198645333732202,0.7197752733682137,0.6270622118581741,0.796618994655546,0.6968706400821247,0.264015647931501,0.36073023599510634,0.5036107130126766,0.4365703067969662,0.83598369057745,0.6172275513154091,0.6844623608267284,0.6043770664909971,0.5628425344148127,0.7476948913354136,0.4860676171429077,0.48009117966648773,0.3847979241145367,0.8073999011030537,0.9315483238606248,0.6267605478624318,0.5405399569572182,0.4965492072642519,0.6926136145975761,0.32293339402167476,0.7642442895012209,0.9089760321567155,0.7553885229763182,0.7750352846924216,0.14039315668742347,0.3603432081599749,0.5445620943064569,0.6630431480480183,0.9335685197547718,0.14651501614571316,0.3816752655457094,0.7455237775475325,0.08427582449257898,0.8833518568771979,0.71336533822614,0.470900970758521,0.6998959197080694,0.8878983713966591,0.45744824950270413,0.6049476668522402,0.4200276494684658,0.14806885635880462,0.5117886900698068,1.0,0.7557219239206461,0.9434312936518836,0.5142323049840343,0.447436387416019,0.41472400680868304,0.5429346958389942,0.4994328718075849,0.5427881489495121,0.26595056294627284,0.7436389266713377,0.5554343747553503,0.741965209146656,0.7755465468035254,0.6873460230035562,0.4863006301493442,0.5951910617204703,0.6552635225971244,0.4812193353809562,0.8041681924942168,0.8907423992168333,0.5434210807561612,0.4873069341547307,0.3128360547871125,0.5481810749370197
N856,0.9054247859321549,0.7024549497673434,0.6832470966364781,0.7456531691632335,0.09367342403857037,0.47809380523176515,0.5046494060916302,0.7163978665739705,0.7512419873073668,0.924093519737653,0.7502761453542917,0.5889584340984584,0.1698403758200584,0.17351528264407534,0.5817269104409206,0.6704553958552424,0.6542323653757194,0.7174618815570284,0.5383157421201759,0.3154307112345123,0.7547830376533966,0.7128746295020392,0.1386536079153302,0.23541591849789256,0.4486254386793007,0.6003981417889008,0.2670680637083933,0.9205284305048735,0.30677741077488463,0.8970983491890365,0.38721724984861794,0.8829412201412197,0.7240783725210349,0.8000626996908977,0.599489137852288,0.44512624849267013,0.8402410491598857,0.8052180784993652,0.9216567170519738,1.0,0.9284102021033505,0.392935370464329,0.05473527808135259,0.20021003119836678,0.4733521747857594,0.6245636650246524,0.8323773341389824,0.5684132656442671,0.681385156595752,0.5167234079817717,0.6976831065039732,0.8104243863981537,0.6062797009562928,0.5456488546697074,0.36807691706053447,0.6141235675204371,0.25109862128192617,0.021409202041468234,0.8101230979445972,1.0,1.0,0.5200096413755091,0.6009678650716523,0.7524271711972688,0.6189778573143485,0.3777432332681201,0.3661207597160683,0.6050456460416171,0.5849991462127946,0.4656365221271699,0.6927460467522906,0.15428125241578527,0.47186712809889286,0.8048042175023511,0.17121150466573454,0.8640636745449228,0.28382127943768864,0.34612928138267307,0.15456104153054184,0.6513761768110271,0.806573586205559,1.0,0.5062692659903405,0.10229005146720738,0.15523880511318566,0.2310518774393131,0.24303568589857605,0.6667396382963489,0.8278845016484411,0.8875104022099549,0.8739347473965609,0.5795556971261249,0.18423223413992673,0.2762412724632668,0.06546123157568218,0.45951387684817746,0.7166738473588339,0.7417452803565538,0.7097042729892564,0.9904327886506508,0.88513708633036,0.6198651500544656,0.2902682805697623,0.14449736478309205,0.26366769406922685,0.6463653460523346,0.758591021391112,0.5761703935258993,0.600422803323454,0.6447342403862422
N859,0.8242369168328878,0.8248015412300447,0.2545132899122109,0.7129086484219442,0.21187538459707866,0.6036342248698929,0.426801216261083,0.5330410954229592,0.1835252650143957,0.013885544682125328,0.316931837473021,0.443360898309038,0.435718943230313,0.7795821772087947,0.7258082582702627,0.5562474062644469,0.44986063160285994,0.3300350063236692,0.24175529226886283,0.149886826871807,0.45018757272919174,0.6288697726267856,0.4416112040526059,0.4378019671603397,0.38986793634830974,0.21390508956028498,0.19324138430783933,0.9637753169477037,0.40398200180061394,0.8256855887425445,0.06953628456176375,0.5204399826507142,0.5316362674693664,0.5744490761280758,0.6989325118938723,0.49784017355887045,0.9675169607235148,0.8805444329414058,0.8593056190725292,0.8517748767012563,0.7706068985062302,0.19603446973633254,0.10952628114728213,0.2943941843286666,0.6010084623412695,0.6415121061772879,0.9133904525397156,0.7445468866835654,0.8702917684840941,0.4321887903752213,0.09316919047341798,0.13209548597296816,0.0995767177628295,0.6085412568736501,0.9340558009243978,0.9341720532338513,0.7604997379748966,0.44326800248018117,0.3519359956080734,0.08791943437427108,0.14742787806608249,0.2687765474220214,0.6493412285180966,0.9384327509742434,0.8670767431276545,0.412421599325171,0.09430404887461918,0.20600924313475844,0.6317803363672283,0.6776120362501388,0.725141851362423,0.04574210411828972,0.12990911728593346,0.699935058826668,0.08462742507799703,0.8698389225146457,0.793500626939931,0.9322028937622235,0.8067349141929299,0.7269614457163698,0.5758608884934802,0.2784904957625258,0.10612994918847107,0.09260882796115766,0.6207196757750353,0.7137932009572978,0.8602846736812353,0.94501211026909,0.638065507160718,0.1181597157028591,0.25257165183938923,0.13384319260330813,0.4109444977257226,0.8649281364951094,0.6147163714285853,0.8745978300121351,0.8894922227154893,0.6772426162187912,0.1487140309109236,0.08672080309224839,0.5795044511287415,0.811999429932257,0.780263636129348,1.0,0.9385306353506166,0.5205219450581353,0.09094167096191086,0.1977089642905412,0.10624020065915829,0.5943673478068376
N873,0.897056971020902,0.6331730244000937,0.24451165885511728,0.6808662701059802,0.2091204456628475,0.8317241293862025,0.7299162284107297,0.5438025980674865,0.3771841121470061,0.5472330365355447,0.6736886978578696,0.6568749233665585,0.4333628599633812,0.40120298687179456,0.3674926789099118,0.7085582739327947,0.8475089683306578,0.22441915310810145,0.1367518282149831,0.7106339260171808,0.3794257269764785,0.579206580263417,0.22873214120045304,0.8560009691791493,0.22880844313840498,0.1581249716291495,0.1923771157526062,0.9580878994938757,0.2968224562928299,0.9043294988582602,0.32814814929224667,0.4737108193439781,0.5376687731568381,0.7425774456096406,0.6007391952771286,0.2659443796674168,0.9260563577363428,0.7988849826729165,0.6245255757726227,0.6364488767180774,0.7278586041129529,0.5678850087369938,0.37919986184397203,0.3666929791415896,0.2752578020135843,0.4258274967687612,0.7327042584083756,0.5892130539432401,0.7955185917035124,0.7775489115938399,0.8038633500527794,0.7657638617201883,0.2843016176484525,0.3031844893939706,0.4303907589564915,0.6330233682310791,0.7165029813932051,0.7655799579424638,0.5700853804773942,0.23140296904239221,0.6989705111172952,0.5121008988880931,0.4248175053471641,0.8010269894803059,0.9612547968381477,0.29613408322256873,0.026440661484230077,0.35270963532275346,0.37417851982536376,0.5068461247938103,0.8127279079362779,0.17452934494212968,0.2608118358948559,0.7475523787506972,0.16699391050224222,0.736237095306933,0.08281363479545689,0.7420047001414787,0.3338526656734757,0.70016995055812,0.7736604789279227,0.3558985260606278,0.37790571929690486,0.2516001664516807,0.43828938705883047,0.4165071926017845,0.3784766819826473,0.6516183398107387,0.5743843638574617,0.5816810585947678,0.6324368938257976,0.46340501345548546,0.1453045792059129,0.48718415702296625,0.19350983327967697,0.3743169546160061,0.6084467220680381,0.8361433289719571,0.8875074657134974,0.707656101707471,0.6877809715279,0.28994230616808636,0.26021258347645926,0.5331386623147409,0.6809484813547897,0.7128588184714317,0.6148338151124335,0.4023040494976158,0.27948815859053866,0.6041066181733186
N874,0.8098922476583539,0.7580365476442239,0.5999718583007052,0.7558845657740676,0.3328306867115316,0.7844609249004861,0.5209859502701875,0.19604940621502465,0.2652422480769019,0.6542939232422214,0.6096034684251208,0.47299462116643554,0.28426543170644436,0.4320802360198286,0.5343744587444235,0.5579576795989851,0.774419442681392,0.5058885655289487,0.40508433469585725,0.48265200565219857,0.641019958708057,0.636173388807947,0.2617250700859586,0.49263482246533385,0.5886101686592156,0.40479870011040475,0.0,0.8863582966127979,0.36178246517647494,0.8858255006985019,0.38834090913405817,0.3405006789689651,0.35013588046604127,0.2632852803108108,0.5425733331612719,0.3893936397980724,0.8891773565005678,0.5051474831770975,0.19972544547636062,0.45700063435333504,0.7716431790950082,0.6444449884002097,0.2861452583870232,0.40295719339246716,0.5661348596659082,0.48558580293774867,0.5678163514121479,0.1341226948552503,0.5637416769659467,0.6557080311340542,0.8288372518964024,0.7089622683761263,0.0023535731343145017,0.08790563600996393,0.3978726684472349,0.7479568510607351,0.5964682717676624,0.3430915037060913,0.6701142130041262,0.5705639877778594,0.4859481249222881,0.1767621219787543,0.3740815783239668,0.7947085357482138,0.7840814317469267,0.28462773847059,0.2870185451392899,0.3137423839325493,0.31850559217491536,0.5403463107522839,0.7273292082900298,0.13353659624772263,0.5256025933886121,0.78314156421402,0.06399632291322632,0.7396235938522295,0.5967174469478778,0.7244620549499814,0.21287498005403904,0.4155663425117382,0.6017093270711484,0.6436642816661333,0.47310319590906147,0.4473954107343161,0.7432495284447214,0.5659903209361801,0.48357361263879284,0.365297835538513,0.32562804724511807,0.10456196249833738,0.6176029232592555,1.0,0.6561706999546004,0.5811141489211877,0.12500970763176156,0.45168943168482656,0.6241453899201588,0.7117686919391417,0.5720305612194352,0.7012171690421383,0.7646744846606452,0.5995323969436868,0.33159715565489023,0.29832913331301825,0.6447302027636397,0.8641377106414438,0.8100649086663907,0.3784781424938046,0.1346244045689673,0.2133880182500434
N877,0.8447438309467543,0.6733057102155726,0.7215221722581191,0.776304156369406,0.29713265003374545,0.8095922020002035,0.5073109143504553,0.16694484558865952,0.33336659900669474,0.7476637702511653,0.6621143318807299,0.5926391218417848,0.28562664847049746,0.3173879173009482,0.5114446621955722,0.47973971124702075,0.6716037132573547,0.5569937519703672,0.41169222171083675,0.5522332467771776,0.9159761900373269,0.5469899833624368,0.2791965137294028,0.5150118806304818,0.6337368023851013,0.35561730487825116,0.16690462889982882,0.9006785561255128,0.3049718277734428,0.9388260314067338,0.4983358333247452,0.6755165564682102,0.4485987315856619,0.2348293551185634,0.5196444546672865,0.4410265588448965,0.8975556167106333,0.6836111853976945,0.2296380607908759,0.3275634837218604,0.7594815778297743,0.8335221582401573,0.38035041509101575,0.4583703315902312,0.7401542332336248,0.602302175969271,0.5729225223803951,0.2097030472004917,0.5315749290175518,0.6264546550410159,0.9278404139531631,0.8344365263546933,0.10463268070816412,0.17460688749270048,0.321106861852968,0.6867515677440679,0.5645038239999849,0.3473707565535733,0.5644539257446013,0.5061705124080618,0.6592425277522125,0.3421701208990271,0.2022619189156103,0.7627855215450836,0.7709836862977681,0.29210203165348503,0.26997856479101756,0.5996366848867183,0.45969522103405325,0.3737389081161382,0.7018739874729363,0.16973459456039564,0.5183105833002628,0.8308054100480149,0.08591573599733238,0.7235990124181626,0.3203225905635918,0.8547672307831817,0.3081362151133362,0.3200797717581736,0.5689232033528242,0.4782644761289703,0.5972530424405704,0.5865893814989249,0.743372173546959,0.6039203215332236,0.49517505307994725,0.2873102408593695,0.2651949210849125,0.17390264855384885,0.6187968513950182,0.8380627571677906,0.8622538427971449,0.6578864347275157,0.14468928426958882,0.4075461429074494,0.4604525099548482,0.6958491982995838,0.5556052039028145,0.6515526615075942,0.8023037856346491,0.728297848983857,0.3708449246441887,0.2802049240181077,0.5838379613478537,0.7656200940509734,0.7428251386354532,0.4983870096211831,0.21944279221861507,0.15414762145701388
N881,0.8498284497800341,0.7934193346391112,0.3132883075559221,0.6929758179312557,0.35086715623765485,0.5565394094592193,0.4475575039323303,0.26912601060030283,0.18569087700961973,0.018954154049424687,0.2773922511096316,0.2544729842666129,0.42422112715939875,0.6811132981856645,0.42438193031193805,0.4353097248567792,0.5592242708135018,0.27032996904017637,0.1748046977481863,0.09448874290683307,0.6660384502356465,0.4921607568685431,0.2727535548074229,0.49607021929477924,0.4928794418628968,0.16275198662333423,0.18791012155088538,0.9597412603420707,0.327470524814089,0.7903630294890718,0.05352394790679682,0.48343285707960604,0.4494820064446685,0.5090959764129366,0.714677861358723,0.5557720994675037,0.9534538400530437,0.8672362228876409,0.8624765383733575,0.8449440601293645,0.7682186244151126,0.219594367326863,0.10868593732311638,0.30918817542396937,0.5842628173049889,0.656194830300592,0.8904031033052888,0.7866824646080204,0.9161857613507891,0.34130407523662143,0.14765212217571388,0.15027778407238657,0.13630402838316513,0.5704583185088268,0.8965501809016132,0.8561828010115278,0.8232371902267914,0.359913332040378,0.2440343640082574,0.0,0.1967617988211714,0.2779495088434487,0.6327453821431845,0.8827833483010181,0.9126275742301004,0.22169586878590053,0.08109967126802076,0.2562687078752788,0.8008414370051469,0.6293371729007049,0.6166399593148526,0.06531400571839185,0.12572290928801522,0.6627734320827585,0.02845500404600898,0.9199137950017757,0.627879454572394,0.7518973075748363,0.6996528188501543,0.790910015351983,0.5685765770067519,0.05133694891992491,0.178391072413433,0.1337129057283164,0.5107296800415497,0.6862901066833729,0.9010090891697473,0.8974066113260051,0.5805314921253739,0.08255719194130506,0.2937248390262539,0.08594077921407006,0.45066264338493056,0.8275866418580335,0.6248555564225171,0.8831728833956731,0.8284281864507648,0.6869167884460694,0.17213406523842423,0.05647719579974364,0.5603913967515837,0.8159134832312702,0.7465307934817247,0.9338701027372736,0.9018466985980922,0.5588637187665881,0.0,0.17594138919685065,0.08360989144057385,0.5711545115136687
N886,0.8969051749327264,0.7700346113379055,0.3112173549561703,0.6620576593559235,0.504033435794554,0.9096383208652696,0.6267022989959514,0.25896612436918076,0.4954347439124831,0.5148379409911286,0.632321715766011,0.40966933345407597,0.5447236622712808,0.25818335665826453,0.417287284599297,0.6869374208254158,0.7924653713180305,0.32862874710554024,0.418412264327344,0.28439989454636816,0.7604539739586471,0.7825027872640931,0.1819851110158197,0.4980140067964385,0.5783874001717777,0.41948238650729763,0.217680582291905,0.9098646922088847,0.2647845504961879,0.8993679871055065,0.4914447086121072,0.5758819233233226,0.43132496336147597,0.29982941809430486,0.6647595935755817,0.495854856337246,0.8841666520788749,0.33794933456283616,0.09512860410723079,0.4922093308045987,0.8127104265249727,0.983650712063536,0.31850982714922793,0.3946658776062577,0.7974348351726803,0.5369041996627857,0.4945008124632295,0.15775421535090572,0.6696368332031852,0.9693144959055644,0.9095373249692784,0.7636934648980969,0.19118057198829774,0.23911906164721586,0.1853795545084722,0.6435142854243168,0.6690733583182009,0.5289495646593423,0.8121637481162907,0.5909888308542577,0.5956249895862129,0.2732998378596676,0.07547435093511012,0.7928820400520635,0.915189017388002,0.6394214273350372,0.09821438882863731,0.4913865997168614,0.7529960311185278,0.49950825029918633,0.624159857912673,0.1845200388224839,0.48929030110411986,0.7616461380130204,0.07522543770937773,0.866221071885775,0.38898260168207344,0.691469046556449,0.37506830130223534,0.49497961113229394,0.461791069688843,0.5620932442325284,0.6216046102545079,0.49242151623911923,0.457497021623567,0.7699646960663813,0.46099112641059037,0.3355335743763135,0.15722268570425513,0.23228032893348427,0.8227072632780619,0.9170699842252361,0.5515912944520096,0.4981422008213485,0.14465210869184375,0.3977263773413142,0.42718914179931744,0.7418604060294456,0.6523768973111146,0.8762195044782857,0.8495437886504078,0.5129588596337271,0.12687327110506885,0.3437935939346062,0.7207373396504408,0.9262650430864596,0.523822384811865,0.39737844208320894,0.06126558244250191,0.32797091810789425
N891,0.8944794307271877,0.7249226494441245,0.28616751441040833,0.6870460473137427,0.22255163333102246,0.7967620650779281,0.655957057930209,0.229869497297841,0.3177539490770869,0.6416907954844646,0.4288168905368366,0.35280529657029547,0.41518444950997946,0.6685487020331493,0.6751334778600722,0.8698107169020659,0.5899484828769346,1.0,0.3433389772526425,0.4899917968396039,0.6773014882674033,0.39914626870813663,0.5440459186829685,0.4713542305435112,0.3567109421965142,0.3490772402146831,0.2084219517719248,0.8764481808025266,0.3631834099405751,0.8828506216768801,0.27929056685388787,0.3266071758516773,0.5412923282547126,0.6135156072559766,0.6263897327135055,0.3333100899199053,0.9262540987506327,0.8269879254139596,0.7041819723085609,0.5194453644126042,0.7792378287340398,0.7729953830694285,0.22267907702644152,0.3826400179846132,0.42372979969877633,0.4090952229216782,0.8115050167007212,0.6322755056908136,0.6040853765580323,0.5647211265277292,0.784436277088389,0.6126650878650253,0.3195033323736425,0.4228250212108833,0.22512446635846572,0.8059901474334765,0.8454498945920932,0.6267486879023636,0.26309726299587055,0.3446637483903032,0.8440078255989647,0.4660939198474807,0.4328848594959709,0.7772662601400953,0.9092135636219609,0.38856222439426347,0.08556244055216666,0.3323436823338852,0.3474781816548784,0.45198259959579445,0.9288955274314503,0.15823063071002252,0.43247619183421193,0.6498847177026619,0.08596751684945048,0.835704529904433,0.29129795230619493,0.5221331575557997,0.6093907321665029,0.9102806669197889,0.6614164430684468,0.4471790190655156,0.4676416884158243,0.1816832740787504,0.3670357042356045,0.7152876017717062,0.6148266573309229,0.6939168875614996,0.5488643486351066,0.4235155120732088,0.46392002240281727,0.5360031066211377,0.3565168324348633,0.462664445612063,0.27977855619610636,0.5414617005380933,0.5826861529749294,0.7542885248203675,0.821744961765944,0.6187053380526777,0.5519799524900009,0.5002166490558011,0.46407688243652956,0.44237634091950895,0.7633985675074655,0.6928206724405754,0.5693698049726663,0.44459229393305577,0.12974477493662562,0.5182543198170606
N892,0.8565329022985679,0.8901841787410376,0.16233466293488164,0.7348568182069357,0.11604214643739397,0.6886719384474418,0.45143202923100034,0.5014139503873594,0.13538613564014668,0.31033666768962576,0.31276089791572304,0.39108608607784845,0.48950206809604424,0.8574699375058117,0.6712018440193788,0.4828386163680989,0.602693293702032,0.4487665633623692,0.17017790632780816,0.1669312423473457,0.559612167373416,0.7388313113224285,0.32409257077233633,0.4989504663644766,0.5427571606887795,0.21575805644170032,0.18909630824236956,0.9778129472542787,0.30646889957643,0.8242095348664407,0.11953640484534844,0.686464891579817,0.4301766714415862,0.529095572870574,0.7354886471603095,0.531148662808846,0.9689051139757794,0.8311325365293669,0.893205617995136,0.7808370704606205,0.7824896686647662,0.2437305229705089,0.14646799693719004,0.291584920378682,0.5085790640314372,0.6516988613147987,0.949858302413304,0.8150779444786167,0.9393859749052353,0.28922907535888953,0.16657905943247897,0.2474930891785334,0.2643231103902508,0.6026612567238772,0.928879351093201,0.9216913957006909,0.9222472986784851,0.46208555530029116,0.3736066991696134,0.14394836729297822,0.34322162078933616,0.25335937447562173,0.48208617421732924,0.8868382277396449,0.8988944675456878,0.3927820917961071,0.07717949912876065,0.30120108048140537,0.8990674738925009,0.6171105921312119,0.7653061694527423,0.1316066663239326,0.2227243536763126,0.6763882006935091,0.05915170820117055,0.8903981684434257,0.6716696142138971,0.7296005944954231,0.7600779517779301,0.7972607609881379,0.6095656867619255,0.3666202330205124,0.2891407523620728,0.25702980231289985,0.5363423397793667,0.7051774583233055,0.8097227548551018,0.8746718685997621,0.4637170726018667,0.10362383713072632,0.3458814822643035,0.20921911173900298,0.4772837944492494,1.0,0.6248517468302452,0.8924041149057302,0.9414172951856017,0.7379984337030692,0.18066789652766602,0.0838278810497286,0.5697056705466821,0.7751047002529958,0.701584839737734,0.9693369442265976,0.9407404525636593,0.5755241374226898,0.19063021905640198,0.25531951804077835,0.11857800326652068,0.4423293749550794
N899,0.0,0.0,0.4795244085453305,0.0,1.0,0.06336618350906065,0.882999572355402,0.34236043995224463,1.0,0.7329751681354537,1.0,0.17449347439833218,0.42434071716706967,0.00911735641057021,0.7234986271723756,0.403998996664086,0.9926475340198522,0.5584900099565857,0.6201376185890695,0.2523321949520323,0.7756072525735362,0.7012298584704695,0.3264255474205129,0.04404224330210127,0.38129767270584125,1.0,1.0,0.0,1.0,0.0,1.0,0.3142486848773842,1.0,0.24487945757937268,1.0,0.04698228546294558,0.9186189495262624,0.720299770580823,1.0,0.9273028894085655,1.0,0.17587282065323961,0.19240961671675905,0.0,1.0,1.0,0.0,0.6238892965038758,0.0,0.8951279134016659,0.417437223602974,1.0,0.49152600759771303,0.677448065012868,0.29373753522668267,0.557009110429135,0.21387462132042856,0.15634305372077506,0.7061236245390319,0.9583004103151325,0.9437899355707486,0.7315838582071592,0.4267681271339825,0.8017469797687227,0.6009609458969862,0.5424395209520299,0.26903161873815407,0.8022995369701675,0.06432081169259618,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.7137985876761377,0.4594764899011352,1.0,0.6971543462423142,0.8103164814201591,0.044274529256654205,0.33816489894888946,0.02312524187618692,0.5228779597819084,0.45309276179432345,1.0,0.8725477235966537,1.0,0.3456178699252632,0.5673491652396478,0.0,1.0,0.0,0.8350942757970188,0.0,0.6294383963977452,0.9347304799848644,0.9632619336025527,0.7334663587662362,0.2653889226312458,0.09992116135072138,0.43685034143982193,0.5399837524346367,0.7497898552610422,0.6047127306355833,0.6293619472035061,0.6063245515451854
N915,0.8106717092468898,0.6445589798859146,0.5786801312788157,0.7684082213963848,0.40969003332793363,0.6378627322083048,0.5375386320047255,0.07813272293060436,0.22156156469281996,0.6281715496479592,0.5788262241094344,0.36229039374302374,0.4156952315061062,0.257126689190045,0.4668090110972116,0.44231183797273843,0.7233576907055976,0.47319123311535805,0.3195219654171524,0.4285463004889607,0.7510105864748766,0.4700002130448411,0.3196645776370133,0.339748009446339,0.6144906913868908,0.3345616721526312,0.11853545441863389,0.9085276466921641,0.33823659441077325,0.8854568499446032,0.4304110822649818,0.48974400923543726,0.33315148354813573,0.2611658374335093,0.5271759650167951,0.3866361377258727,0.9183170890291876,0.6716464223404728,0.22134006531086925,0.4128682791620122,0.8035562601294259,0.7028178847485833,0.32319124535479204,0.4278598738610526,0.6789414962095179,0.5425421722229657,0.644253664725511,0.1512549119652249,0.5181268132855621,0.6038695256465871,0.8647183541634149,0.7788774103337346,0.05614602763853327,0.0,0.36628889782696206,0.714024267568675,0.6667618556111847,0.25603730013608583,0.5519649530651805,0.5574390381025296,0.5710366502717079,0.14274897813265852,0.2936819521601137,0.7781522769273579,0.776448357708432,0.1196862855758809,0.2321719692026818,0.36079230940413254,0.2597022347144957,0.4919276187047217,0.7385668839087884,0.10307983890561445,0.45957234773231903,0.7876271816521694,0.10109231863953028,0.660251264092949,0.446705451257003,0.7660599247556092,0.22062785845264443,0.3962591937997786,0.5548486178195162,0.540581875211501,0.4917354406607046,0.38899362429219764,0.6963176120225398,0.6100577086072008,0.39526900019882305,0.4005649243190419,0.29961900649868767,0.12828929651550425,0.5384714236788568,0.7688957869886508,0.8032086558723677,0.5965326192927023,0.15639999477025412,0.38833058527234243,0.5573315278852533,0.6969364592150669,0.561877944301159,0.5962768928839068,0.7387401887026499,0.660217801691033,0.3440284017697195,0.247772336442722,0.5665294688769791,0.8651112085590285,0.9150825436008745,0.3813353252780871,0.21093346592351736,0.1318546943966794
N931,0.926729243522459,0.6183092725641472,0.40340311958789243,0.6588115197646403,0.36482453644566704,0.9676557303228037,0.5969227065634186,0.52579980317023,0.24603005608878448,0.7463045495496772,0.6924187210897799,0.42935754650170566,0.3789694099978078,0.34453653729360667,0.11768790218411596,1.0,1.0,0.03175754665790009,0.29911550289216393,0.5422771738449228,0.32630639196941047,0.3683264892351872,0.4988657493267965,0.650145277606498,0.6195757542591309,0.38188253825501306,0.0974940164887812,0.9508485867627314,0.3200080351871293,0.9515557177742267,0.1784582554246299,0.6063836946232186,0.5724976296896784,0.596308759173553,0.6597276268348651,0.37123170665108773,0.8952115150609643,0.8385041247461231,0.7172620939595618,0.5470047750272897,0.8194524959080809,0.5650881034289341,0.3320387862631833,0.3611813559828079,0.3652406832879933,0.3834053028131166,0.7362139332944935,0.6989650870173136,0.7137072307086783,0.6750415484984842,0.8848422899700381,0.6613902437111392,0.42030981920834165,0.23104716477973852,0.59398146111198,0.6768645313131856,0.7842870303720701,0.6867147188859235,0.6513285336404806,0.2968933452211786,0.371226187729917,0.6539766333498847,0.24919635121477768,0.8991717319422605,0.9880933299455137,0.32900760447228095,0.03279349771946727,0.37265152978579863,0.5403469244847656,0.4496080629523931,0.7886756184598198,0.18159796108102455,0.4872405448659265,0.6650510574763757,0.2077187733948449,0.7660279037954751,0.10050239536940353,1.0,0.5785035526387219,0.6392334269366984,0.7038759910883527,0.6179393778875237,0.22154451543974574,0.3410227469412348,0.14605942544039863,0.47530642065248685,0.5524281812631671,0.7040916463647591,0.5353674346624757,0.4335612776449125,0.5689738866112748,0.5503883433520969,0.237242987333957,0.49797016798038385,0.20852162436585786,0.46688915230151906,0.3783927868025785,0.836619896834236,0.8233276912524161,0.7972001731886849,0.5142336854387395,0.5110562159152323,0.14788538362336112,0.4591007592753158,0.6139191889042195,0.5917768812469149,0.6596651384461438,0.5052733864495167,0.36011286631037365,0.3909587387861393
